Qu1,Qu2,ID1,ID2,d_beh,Type,d_arc,rank_beh,rank_arc,rank_gap
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""Public security""?",32231,32286,0.37693058760873427,Real-Symmetric,1.2523178318125825,1983,539,1444
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""National defence""?",32231,32287,0.3020159129323494,Real-Symmetric,1.14438016865941,711,149,562
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Should the federal government spend more or less in the area of ""Development assistance""?",32231,32288,0.29808229780281204,Real-Symmetric,1.090766236273752,660,66,594
Should cannabis use be legalized? [BePart question],Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,32232,32233,0.265695067264574,Real-Symmetric,1.2588621631534027,310,567,257
Should cannabis use be legalized? [BePart question],"Should a third official gender be introduced alongside ""female"" and ""male""?",32232,32234,0.3825465639049454,Real-Symmetric,1.2844944189854257,2082,711,1371
Should cannabis use be legalized? [BePart question],Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32232,32235,0.26175826182216544,Real-Symmetric,1.2354055996751772,279,455,176
Should cannabis use be legalized? [BePart question],Do you support tax cuts at the federal level over the next four years?,32232,32236,0.39819249484115865,Real-Symmetric,1.491006652368546,2325,2216,109
Should cannabis use be legalized? [BePart question],Should married couples be taxed separately (individual taxation)? [BePart question],32232,32237,0.3080429920006066,Real-Symmetric,1.441342608410191,805,1856,1051
Should cannabis use be legalized? [BePart question],Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32232,32238,0.35198333747823923,Real-Symmetric,1.3906687145984344,1565,1444,121
Should cannabis use be legalized? [BePart question],Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32232,32239,0.38956382019829916,Real-Symmetric,1.4703149398718336,2208,2076,132
Should cannabis use be legalized? [BePart question],"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32232,32240,0.335074283221444,Real-Symmetric,1.396570046862313,1283,1492,209
Should cannabis use be legalized? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32232,32241,0.3223799181146395,Real-Symmetric,1.4629080884248462,1043,2021,978
Should cannabis use be legalized? [BePart question],Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32232,32242,0.4142522287119582,Real-Symmetric,1.5388209683174194,2498,2531,33
Should cannabis use be legalized? [BePart question],"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32232,32243,0.43268464777512233,Real-Symmetric,1.5425168415589496,2678,2552,126
Should cannabis use be legalized? [BePart question],Are you in favor of stricter controls on equal pay for women and men?,32232,32244,0.34476624165148756,Real-Symmetric,1.445888656554839,1444,1889,445
Should cannabis use be legalized? [BePart question],Should busy sections of highways be widened?,32232,32245,0.3923783332514856,Real-Symmetric,1.4126876989547288,2241,1621,620
Should cannabis use be legalized? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32232,32246,0.3662497243525348,Real-Symmetric,1.3846602669314005,1791,1400,391
Should cannabis use be legalized? [BePart question],"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32232,32247,0.378642843917793,Real-Symmetric,1.4318418774828494,2021,1777,244
Should cannabis use be legalized? [BePart question],Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32232,32248,0.353076319623445,Real-Symmetric,1.4886957378416377,1588,2198,610
Should cannabis use be legalized? [BePart question],Should the construction of new nuclear power plants in Switzerland be allowed again?,32232,32249,0.3959873737994055,Real-Symmetric,1.5007934572164732,2298,2280,18
Should cannabis use be legalized? [BePart question],Should the state guarantee a comprehensive public service offering also in rural regions?,32232,32250,0.32549001130795324,Real-Symmetric,1.5074411221556998,1097,2331,1234
Should cannabis use be legalized? [BePart question],Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32232,32251,0.3657372257231797,Real-Symmetric,1.4582591458313532,1783,1981,198
Should cannabis use be legalized? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32232,32252,0.3355763984515056,Real-Symmetric,1.4372369100927582,1288,1819,531
Should cannabis use be legalized? [BePart question],Should direct payments only be granted to farmers with proof of ecological performance?,32232,32253,0.3167699898785425,Real-Symmetric,1.37567591866278,953,1338,385
Should cannabis use be legalized? [BePart question],Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32232,32254,0.2986458449112667,Real-Symmetric,1.402458663487264,663,1537,874
Should cannabis use be legalized? [BePart question],Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32232,32255,0.30665676529951635,Real-Symmetric,1.4089994411009286,779,1596,817
Should cannabis use be legalized? [BePart question],Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32232,32256,0.33411231972029326,Real-Symmetric,1.4643149758692136,1258,2029,771
Should cannabis use be legalized? [BePart question],"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32232,32257,0.3041871921182266,Real-Symmetric,1.4412223395991275,751,1854,1103
Should cannabis use be legalized? [BePart question],Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32232,32258,0.32251544504614443,Real-Symmetric,1.4525574867105417,1048,1937,889
Should cannabis use be legalized? [BePart question],Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32232,32259,0.30175051661103164,Real-Symmetric,1.4173108451036487,705,1653,948
Should cannabis use be legalized? [BePart question],"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32232,32260,0.33423953338935297,Real-Symmetric,1.5224883424111983,1263,2415,1152
Should cannabis use be legalized? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32232,32261,0.41119132228324345,Real-Symmetric,1.4558551097683903,2472,1970,502
Should cannabis use be legalized? [BePart question],Are you in favour of lowering the voting age to 16?,32232,32262,0.41690804429126643,Real-Symmetric,1.3039825726491014,2535,821,1714
Should cannabis use be legalized? [BePart question],Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32232,32263,0.4237932947610367,Real-Symmetric,1.541548821681314,2603,2545,58
Should cannabis use be legalized? [BePart question],"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32232,32264,0.32608613667219793,Real-Symmetric,1.360076013334855,1103,1217,114
Should cannabis use be legalized? [BePart question],Should the Swiss Armed Forces expand their cooperation with NATO?,32232,32265,0.38982203943575355,Real-Symmetric,1.5303288571866827,2213,2469,256
Should cannabis use be legalized? [BePart question],"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",32232,32266,0.38918799816063765,Real-Symmetric,1.494378786061615,2203,2243,40
Should cannabis use be legalized? [BePart question],Should automatic facial recognition be banned in public spaces?,32232,32267,0.3461895221133867,Real-Symmetric,1.436999806358683,1463,1817,354
Should cannabis use be legalized? [BePart question],Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32232,32268,0.2973326101962331,Real-Symmetric,1.3578428001077165,653,1198,545
Should cannabis use be legalized? [BePart question],Are you in favor of closer relations with the European Union (EU)?,32232,32269,0.3132611131864027,Real-Symmetric,1.3555625960697515,892,1172,280
Should cannabis use be legalized? [BePart question],Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32232,32270,0.41834492612962365,Real-Symmetric,1.5668312980739396,2552,2731,179
Should cannabis use be legalized? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32232,32271,0.3082611100866679,Real-Symmetric,1.428432916200398,810,1745,935
Should cannabis use be legalized? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32232,32272,0.3022183319397993,Real-Symmetric,1.3913980794886922,718,1454,736
Should cannabis use be legalized? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32232,32273,0.32427476668605676,Real-Symmetric,1.421610595184472,1081,1696,615
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32232,32274,0.39296261541926286,Real-Symmetric,1.3420949847576524,2244,1065,1179
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32232,32275,0.40374980872226474,Real-Symmetric,1.4119051981650503,2398,1615,783
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32232,32276,0.3213048224974589,Real-Symmetric,1.3399821437009698,1024,1054,30
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32232,32277,0.3173710860419226,Real-Symmetric,1.373092376183025,958,1313,355
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32232,32278,0.3325825073107744,Real-Symmetric,1.4714927111870377,1224,2086,862
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32232,32279,0.30351939915458936,Real-Symmetric,1.2868389922262857,741,729,12
Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32232,32280,0.30759197571989044,Real-Symmetric,1.3810094805921576,796,1373,577
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Social services""?",32232,32281,0.31940255340247076,Real-Symmetric,1.339709076228785,995,1049,54
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Education and research""?",32232,32282,0.281743765467352,Real-Symmetric,1.4119618714804176,446,1616,1170
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",32232,32283,0.36691642043056144,Real-Symmetric,1.4738086887110622,1799,2108,309
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Public transport""?",32232,32284,0.29255086631696076,Real-Symmetric,1.3986405464864702,595,1506,911
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32232,32285,0.3188295320567549,Real-Symmetric,1.3652300409424247,985,1256,271
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",32232,32286,0.4000805621447433,Real-Symmetric,1.3254002209719722,2349,953,1396
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",32232,32287,0.32717667124256417,Real-Symmetric,1.3269067240564232,1122,961,161
Should cannabis use be legalized? [BePart question],"Should the federal government spend more or less in the area of ""Development assistance""?",32232,32288,0.3443154697331308,Real-Symmetric,1.3935349348566621,1438,1471,33
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should a third official gender be introduced alongside ""female"" and ""male""?",32233,32234,0.4215825297787862,Real-Symmetric,1.3753778620742774,2590,1337,1253
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32233,32235,0.2221862273232136,Real-Symmetric,1.2505834088514514,79,524,445
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Do you support tax cuts at the federal level over the next four years?,32233,32236,0.39746682750301565,Real-Symmetric,1.5362513624695007,2319,2511,192
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should married couples be taxed separately (individual taxation)? [BePart question],32233,32237,0.25552141348185137,Real-Symmetric,1.4212275775736871,237,1692,1455
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32233,32238,0.3496057469957163,Real-Symmetric,1.4507317062660394,1530,1926,396
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32233,32239,0.393221415247847,Real-Symmetric,1.515134425069297,2251,2380,129
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32233,32240,0.33191129452003865,Real-Symmetric,1.4655466280656537,1214,2044,830
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32233,32241,0.2838643527133255,Real-Symmetric,1.5117985077116214,474,2359,1885
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32233,32242,0.37507791195948575,Real-Symmetric,1.5374505928610678,1952,2521,569
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32233,32243,0.42238329616242404,Real-Symmetric,1.518150432763446,2596,2393,203
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Are you in favor of stricter controls on equal pay for women and men?,32233,32244,0.3299034410766879,Real-Symmetric,1.497734654715826,1173,2264,1091
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should busy sections of highways be widened?,32233,32245,0.41881016847172087,Real-Symmetric,1.5138778632309824,2559,2372,187
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32233,32246,0.37249850097436665,Real-Symmetric,1.4415301488531789,1901,1857,44
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32233,32247,0.38036244689250664,Real-Symmetric,1.4724203653721089,2047,2092,45
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32233,32248,0.31959828541081864,Real-Symmetric,1.4595853553730938,997,1994,997
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the construction of new nuclear power plants in Switzerland be allowed again?,32233,32249,0.39683077386329413,Real-Symmetric,1.5504612265029765,2309,2603,294
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the state guarantee a comprehensive public service offering also in rural regions?,32233,32250,0.2937289626682987,Real-Symmetric,1.5443951850681115,603,2563,1960
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32233,32251,0.3524801663714088,Real-Symmetric,1.474662907848345,1577,2118,541
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32233,32252,0.3200233312242961,Real-Symmetric,1.4951157578991525,1005,2250,1245
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should direct payments only be granted to farmers with proof of ecological performance?,32233,32253,0.2928018933271762,Real-Symmetric,1.413844886099562,598,1628,1030
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32233,32254,0.2641660391566265,Real-Symmetric,1.4348415125212672,298,1804,1506
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32233,32255,0.28612465181058494,Real-Symmetric,1.4724416842218868,508,2093,1585
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32233,32256,0.30668826574311997,Real-Symmetric,1.4979114531323492,780,2266,1486
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32233,32257,0.2691872951282921,Real-Symmetric,1.4875003475187094,338,2192,1854
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32233,32258,0.2844974776872332,Real-Symmetric,1.4382328510580382,484,1829,1345
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32233,32259,0.2597221661349594,Real-Symmetric,1.403747291304412,267,1546,1279
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32233,32260,0.28136085742320177,Real-Symmetric,1.5044913039375853,444,2314,1870
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32233,32261,0.4168913018717491,Real-Symmetric,1.508550492698202,2534,2339,195
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Are you in favour of lowering the voting age to 16?,32233,32262,0.4471416286547521,Real-Symmetric,1.410694912312067,2743,1605,1138
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32233,32263,0.4256726818657859,Real-Symmetric,1.560147151159854,2620,2683,63
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32233,32264,0.32895393953363294,Real-Symmetric,1.4457593863886333,1154,1888,734
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should the Swiss Armed Forces expand their cooperation with NATO?,32233,32265,0.3553539233362076,Real-Symmetric,1.457908992414107,1615,1978,363
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",32233,32266,0.3577234183892775,Real-Symmetric,1.442367631096021,1660,1864,204
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should automatic facial recognition be banned in public spaces?,32233,32267,0.3556943604475355,Real-Symmetric,1.5517099937150827,1620,2619,999
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32233,32268,0.26385130055630734,Real-Symmetric,1.4465269389602626,294,1895,1601
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Are you in favor of closer relations with the European Union (EU)?,32233,32269,0.30288792773482354,Real-Symmetric,1.4081637389434527,729,1588,859
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32233,32270,0.40134488214532027,Real-Symmetric,1.527140160599273,2369,2453,84
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32233,32271,0.2841098012544397,Real-Symmetric,1.4971776151704,477,2259,1782
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32233,32272,0.26315217391304346,Real-Symmetric,1.4556608560112352,286,1967,1681
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32233,32273,0.2830025052996724,Real-Symmetric,1.433359072663629,464,1791,1327
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32233,32274,0.4264988046579779,Real-Symmetric,1.5103162011771036,2629,2350,279
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32233,32275,0.42423167662787037,Real-Symmetric,1.5034687246296952,2607,2303,304
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32233,32276,0.3285411910381921,Real-Symmetric,1.455465078002992,1144,1965,821
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32233,32277,0.2900260247234873,Real-Symmetric,1.385917975998075,567,1407,840
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32233,32278,0.2963999531396439,Real-Symmetric,1.454814074776334,641,1962,1321
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",32233,32279,0.32207240415955296,Real-Symmetric,1.4805709627352703,1037,2160,1123
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32233,32280,0.2846634413927088,Real-Symmetric,1.4346185206023094,486,1801,1315
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Social services""?",32233,32281,0.330376469589576,Real-Symmetric,1.4898591993479384,1180,2206,1026
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Education and research""?",32233,32282,0.23901732973438172,Real-Symmetric,1.4474889889196436,138,1901,1763
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Agriculture""?",32233,32283,0.3482510065370796,Real-Symmetric,1.4620653069236624,1504,2013,509
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Public transport""?",32233,32284,0.2662848158131177,Real-Symmetric,1.4594853669099146,311,1992,1681
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32233,32285,0.31626053575899193,Real-Symmetric,1.4627425440211017,945,2019,1074
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Public security""?",32233,32286,0.3774230592558567,Real-Symmetric,1.4880858084280448,2000,2194,194
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""National defence""?",32233,32287,0.33411304793642654,Real-Symmetric,1.4271046081866012,1259,1731,472
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should the federal government spend more or less in the area of ""Development assistance""?",32233,32288,0.3525105532103977,Real-Symmetric,1.5174042374092906,1578,2391,813
"Should a third official gender be introduced alongside ""female"" and ""male""?",Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32234,32235,0.40686546206998486,Real-Symmetric,1.1488672566488443,2419,165,2254
"Should a third official gender be introduced alongside ""female"" and ""male""?",Do you support tax cuts at the federal level over the next four years?,32234,32236,0.37190423420869523,Real-Symmetric,1.3347082496176752,1889,1015,874
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should married couples be taxed separately (individual taxation)? [BePart question],32234,32237,0.4613364514644993,Real-Symmetric,1.421844223404288,2768,1699,1069
"Should a third official gender be introduced alongside ""female"" and ""male""?",Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32234,32238,0.34738887631122184,Real-Symmetric,1.2038572590009997,1490,325,1165
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32234,32239,0.356085819564959,Real-Symmetric,1.29987836537471,1625,800,825
"Should a third official gender be introduced alongside ""female"" and ""male""?","Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32234,32240,0.3630546702623192,Real-Symmetric,1.2095099416436612,1740,344,1396
"Should a third official gender be introduced alongside ""female"" and ""male""?","Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32234,32241,0.41535671864338247,Real-Symmetric,1.2998358909814514,2515,799,1716
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32234,32242,0.385829219946364,Real-Symmetric,1.3936584487800872,2144,1473,671
"Should a third official gender be introduced alongside ""female"" and ""male""?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32234,32243,0.3988398849472675,Real-Symmetric,1.4271756251154075,2335,1733,602
"Should a third official gender be introduced alongside ""female"" and ""male""?",Are you in favor of stricter controls on equal pay for women and men?,32234,32244,0.34173765742763856,Real-Symmetric,1.120025765211628,1399,111,1288
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should busy sections of highways be widened?,32234,32245,0.3180253938279581,Real-Symmetric,1.176746153801716,973,237,736
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32234,32246,0.30181960065401575,Real-Symmetric,1.102334595104216,707,79,628
"Should a third official gender be introduced alongside ""female"" and ""male""?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32234,32247,0.331725546023302,Real-Symmetric,1.195714725497843,1210,298,912
"Should a third official gender be introduced alongside ""female"" and ""male""?",Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32234,32248,0.4402961086109745,Real-Symmetric,1.5192005893750768,2722,2400,322
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the construction of new nuclear power plants in Switzerland be allowed again?,32234,32249,0.35257063340208233,Real-Symmetric,1.2226135527733042,1580,402,1178
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the state guarantee a comprehensive public service offering also in rural regions?,32234,32250,0.40962844281681543,Real-Symmetric,1.361862235878868,2447,1229,1218
"Should a third official gender be introduced alongside ""female"" and ""male""?",Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32234,32251,0.37084389157644165,Real-Symmetric,1.319742546913021,1861,923,938
"Should a third official gender be introduced alongside ""female"" and ""male""?","Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32234,32252,0.40122476305495025,Real-Symmetric,1.3467531436097269,2366,1098,1268
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should direct payments only be granted to farmers with proof of ecological performance?,32234,32253,0.37176189013464395,Real-Symmetric,1.2616872598648439,1885,590,1295
"Should a third official gender be introduced alongside ""female"" and ""male""?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32234,32254,0.3950046860356139,Real-Symmetric,1.241274452826611,2278,477,1801
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32234,32255,0.3742393899715012,Real-Symmetric,1.2266212254431967,1936,419,1517
"Should a third official gender be introduced alongside ""female"" and ""male""?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32234,32256,0.39628783411949686,Real-Symmetric,1.2802514480990965,2302,688,1614
"Should a third official gender be introduced alongside ""female"" and ""male""?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32234,32257,0.4172632881025564,Real-Symmetric,1.2967620112305387,2538,781,1757
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32234,32258,0.45443321243923146,Real-Symmetric,1.520733335137669,2758,2404,354
