ID1,ID2,Qu1,Qu2,correlation,abs_correlation
32249,32284,Should the construction of new nuclear power plants in Switzerland be allowed again?,"Should the federal government spend more or less in the area of ""Public transport""?",-0.21837111125492534,0.21837111125492534
32243,32281,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?","Should the federal government spend more or less in the area of ""Social services""?",-0.21813928794348258,0.21813928794348258
32230,32252,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.21807549209289329,0.21807549209289329
32231,32241,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.21803325572316984,0.21803325572316984
32244,32270,Are you in favor of stricter controls on equal pay for women and men?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,-0.21773233330305392,0.21773233330305392
32270,32276,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",-0.21772295858729557,0.21772295858729557
32274,32285,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.21769243930450555,0.21769243930450555
32230,32260,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",-0.21765126886928884,0.21765126886928884
32232,32274,Should cannabis use be legalized? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.2176494158903316,0.2176494158903316
32241,32250,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",Should the state guarantee a comprehensive public service offering also in rural regions?,0.2176127309240872,0.2176127309240872
32242,32270,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.2170655654749551,0.2170655654749551
32235,32284,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"Should the federal government spend more or less in the area of ""Public transport""?",0.2169671484916471,0.2169671484916471
32222,32227,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",-0.21682231341236072,0.21682231341236072
32221,32279,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",-0.216591127566337,0.216591127566337
32223,32260,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",-0.2165529943759893,0.2165529943759893
32221,32262,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Are you in favour of lowering the voting age to 16?,0.2162948503448917,0.2162948503448917
32235,32245,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should busy sections of highways be widened?,-0.21599225143658457,0.21599225143658457
32218,32251,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.2158066125257162,0.2158066125257162
32239,32260,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.2157569023961822,0.2157569023961822
32230,32257,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",-0.21541099700471214,0.21541099700471214
32220,32269,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Are you in favor of closer relations with the European Union (EU)?,0.21536697819596923,0.21536697819596923
32225,32255,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.2146054682307477,0.2146054682307477
32221,32231,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.2145445941068592,0.2145445941068592
32270,32285,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.21440939793942088,0.21440939793942088
32219,32232,Should the federal government provide more financial support for public housing construction? [BePart question],Should cannabis use be legalized? [BePart question],0.21423333089100377,0.21423333089100377
32225,32245,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should busy sections of highways be widened?,-0.21423078382719812,0.21423078382719812
32236,32251,Do you support tax cuts at the federal level over the next four years?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,-0.21399024752678003,0.21399024752678003
32217,32283,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Agriculture""?",-0.21392297841130734,0.21392297841130734
32234,32252,"Should a third official gender be introduced alongside ""female"" and ""male""?","Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.2138557708909383,0.2138557708909383
32225,32238,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.21326402895060353,0.21326402895060353
32256,32269,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],Are you in favor of closer relations with the European Union (EU)?,0.2131107784588832,0.2131107784588832
32223,32230,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.21303324858124187,0.21303324858124187
32225,32269,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Are you in favor of closer relations with the European Union (EU)?,0.21301490663720718,0.21301490663720718
32222,32234,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should a third official gender be introduced alongside ""female"" and ""male""?",-0.21299960607079987,0.21299960607079987
32238,32272,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.21279531836667132,0.21279531836667132
32276,32277,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.21273573107469565,0.21273573107469565
32225,32272,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.21219917714836953,0.21219917714836953
32244,32268,Are you in favor of stricter controls on equal pay for women and men?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.21212620170159277,0.21212620170159277
32227,32251,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.2120156424087574,0.2120156424087574
32236,32241,Do you support tax cuts at the federal level over the next four years?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",-0.21183298023011476,0.21183298023011476
32222,32250,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the state guarantee a comprehensive public service offering also in rural regions?,-0.21145127086510387,0.21145127086510387
32217,32249,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the construction of new nuclear power plants in Switzerland be allowed again?,0.2114015305539856,0.2114015305539856
32237,32277,Should married couples be taxed separately (individual taxation)? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",-0.21131878865083475,0.21131878865083475
32247,32252,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?","Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.21127662179350196,0.21127662179350196
32239,32250,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Should the state guarantee a comprehensive public service offering also in rural regions?,0.21122579000082933,0.21122579000082933
32250,32261,Should the state guarantee a comprehensive public service offering also in rural regions?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",-0.21117771851127742,0.21117771851127742
32236,32263,Do you support tax cuts at the federal level over the next four years?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.2111667892740973,0.2111667892740973
32224,32246,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.21109819555941936,0.21109819555941936
32218,32260,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.21099291109626717,0.21099291109626717
32255,32282,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"Should the federal government spend more or less in the area of ""Education and research""?",0.21097238185079523,0.21097238185079523
32239,32256,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.21090078185084454,0.21090078185084454
32251,32279,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",-0.21074904297223207,0.21074904297223207
32240,32251,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.21073227944929684,0.21073227944929684
32265,32268,Should the Swiss Armed Forces expand their cooperation with NATO?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.2104471021831418,0.2104471021831418
32256,32279,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",-0.2103595723420738,0.2103595723420738
32217,32270,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.2103521743935724,0.2103521743935724
32252,32253,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should direct payments only be granted to farmers with proof of ecological performance?,-0.21030936925454688,0.21030936925454688
32225,32268,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.21028216234714697,0.21028216234714697
32223,32235,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,-0.2102065936056817,0.2102065936056817
32252,32288,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","Should the federal government spend more or less in the area of ""Development assistance""?",-0.2101828700438436,0.2101828700438436
32265,32272,Should the Swiss Armed Forces expand their cooperation with NATO?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.21016410641887762,0.21016410641887762
32226,32234,Should the federal government raise the requirements for the gymnasiale matura?,"Should a third official gender be introduced alongside ""female"" and ""male""?",-0.21014039526937223,0.21014039526937223
32250,32280,Should the state guarantee a comprehensive public service offering also in rural regions?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.2101299887279455,0.2101299887279455
32259,32265,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.21010561154891477,0.21010561154891477
32245,32260,Should busy sections of highways be widened?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",-0.21008455713829208,0.21008455713829208
32222,32228,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",-0.21006226440643122,0.21006226440643122
32219,32273,Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],-0.21002382905427336,0.21002382905427336
32250,32288,Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""Development assistance""?",0.20961476004007498,0.20961476004007498
32258,32266,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.20954487277740974,0.20954487277740974
32231,32260,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.20950059934821139,0.20950059934821139
32225,32229,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.20918089112364135,0.20918089112364135
32268,32271,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,-0.2091524754464838,0.2091524754464838
32223,32234,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should a third official gender be introduced alongside ""female"" and ""male""?",-0.20914463897323546,0.20914463897323546
32249,32268,Should the construction of new nuclear power plants in Switzerland be allowed again?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.20906706639308945,0.20906706639308945
32248,32278,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.20879588560444798,0.20879588560444798
32214,32241,"Do you support an increase in the retirement age (e.g., to 67)?","Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",-0.20875389813990203,0.20875389813990203
32251,32284,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,"Should the federal government spend more or less in the area of ""Public transport""?",0.20865986918252183,0.20865986918252183
32253,32259,Should direct payments only be granted to farmers with proof of ecological performance?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.2086119855865689,0.2086119855865689
32223,32281,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Social services""?",-0.20854591392315422,0.20854591392315422
32232,32268,Should cannabis use be legalized? [BePart question],Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.2083364629773156,0.2083364629773156
32228,32256,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.20831630698906234,0.20831630698906234
32236,32260,Do you support tax cuts at the federal level over the next four years?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",-0.20809149355670892,0.20809149355670892
32252,32264,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","Are you in favor of expanding the army's target number of soldiers to at least 120,000?",0.20808078551876122,0.20808078551876122
32220,32265,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.20794958341402472,0.20794958341402472
32252,32279,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.20787817382162518,0.20787817382162518
32232,32269,Should cannabis use be legalized? [BePart question],Are you in favor of closer relations with the European Union (EU)?,0.20786864897088725,0.20786864897088725
32257,32270,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,-0.20776042946247855,0.20776042946247855
32240,32282,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?","Should the federal government spend more or less in the area of ""Education and research""?",0.20770925922177486,0.20770925922177486
32217,32257,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",-0.20763885774776897,0.20763885774776897
32246,32252,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.2076248772398045,0.2076248772398045
32229,32280,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.2074923191533278,0.2074923191533278
32219,32286,Should the federal government provide more financial support for public housing construction? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",-0.20738697321122726,0.20738697321122726
32235,32238,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.20723990297069564,0.20723990297069564
32226,32228,Should the federal government raise the requirements for the gymnasiale matura?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",-0.20715523703838565,0.20715523703838565
32239,32284,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"Should the federal government spend more or less in the area of ""Public transport""?",0.20714131643155698,0.20714131643155698
32260,32284,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?","Should the federal government spend more or less in the area of ""Public transport""?",0.2069017212997899,0.2069017212997899
32221,32236,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Do you support tax cuts at the federal level over the next four years?,-0.2068216651020265,0.2068216651020265
32217,32255,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],-0.20675166223569305,0.20675166223569305
32259,32280,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.20672358683936548,0.20672358683936548
32253,32272,Should direct payments only be granted to farmers with proof of ecological performance?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.20670711372381245,0.20670711372381245
32270,32287,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,"Should the federal government spend more or less in the area of ""National defence""?",0.2066032374562356,0.2066032374562356
32259,32282,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Education and research""?",0.2064444488516972,0.2064444488516972
32251,32261,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",-0.20633196870306209,0.20633196870306209
32224,32269,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favor of closer relations with the European Union (EU)?,0.206313018917521,0.206313018917521
32220,32266,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.20622332502911794,0.20622332502911794
32218,32232,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should cannabis use be legalized? [BePart question],0.20620638801083208,0.20620638801083208
32219,32252,Should the federal government provide more financial support for public housing construction? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.20607318841816685,0.20607318841816685
32214,32287,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""National defence""?",0.20580632090830928,0.20580632090830928
32239,32245,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Should busy sections of highways be widened?,-0.20571449551943782,0.20571449551943782
32220,32273,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],-0.2056841749096203,0.2056841749096203
32250,32255,Should the state guarantee a comprehensive public service offering also in rural regions?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.2054738674665483,0.2054738674665483
32263,32265,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,Should the Swiss Armed Forces expand their cooperation with NATO?,-0.20528315441193068,0.20528315441193068
32242,32247,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.20501999287152978,0.20501999287152978
32232,32264,Should cannabis use be legalized? [BePart question],"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",-0.20500125870784733,0.20500125870784733
32266,32268,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],-0.20460113260341203,0.20460113260341203
32218,32261,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",-0.20450008839162598,0.20450008839162598
32234,32274,"Should a third official gender be introduced alongside ""female"" and ""male""?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",-0.20445172329356456,0.20445172329356456
32226,32249,Should the federal government raise the requirements for the gymnasiale matura?,Should the construction of new nuclear power plants in Switzerland be allowed again?,0.20436875144543862,0.20436875144543862
32286,32288,"Should the federal government spend more or less in the area of ""Public security""?","Should the federal government spend more or less in the area of ""Development assistance""?",-0.20434832085784535,0.20434832085784535
32222,32226,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the federal government raise the requirements for the gymnasiale matura?,0.20403257521806772,0.20403257521806772
32230,32282,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"Should the federal government spend more or less in the area of ""Education and research""?",-0.20397836691989696,0.20397836691989696
32242,32285,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.2038285553295015,0.2038285553295015
32259,32276,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.2038216475833379,0.2038216475833379
32227,32232,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should cannabis use be legalized? [BePart question],0.20356947712295917,0.20356947712295917
32236,32277,Do you support tax cuts at the federal level over the next four years?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.20348165855360648,0.20348165855360648
32229,32284,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the federal government spend more or less in the area of ""Public transport""?",0.2034797867365817,0.2034797867365817
32252,32276,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",-0.20262135515832613,0.20262135515832613
32244,32252,Are you in favor of stricter controls on equal pay for women and men?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",-0.2025387293623125,0.2025387293623125
32253,32261,Should direct payments only be granted to farmers with proof of ecological performance?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",-0.20250595166746405,0.20250595166746405
32220,32246,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.20195214098146755,0.20195214098146755
32234,32250,"Should a third official gender be introduced alongside ""female"" and ""male""?",Should the state guarantee a comprehensive public service offering also in rural regions?,0.20186382109998538,0.20186382109998538
32261,32286,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?","Should the federal government spend more or less in the area of ""Public security""?",0.20175918398813497,0.20175918398813497
32271,32282,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,"Should the federal government spend more or less in the area of ""Education and research""?",0.20172767342306702,0.20172767342306702
32259,32281,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Social services""?",0.2017199327936161,0.2017199327936161
32243,32256,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],-0.20170529419273803,0.20170529419273803
32273,32275,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.20158066565603464,0.20158066565603464
32219,32259,Should the federal government provide more financial support for public housing construction? [BePart question],Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.20154592632340557,0.20154592632340557
32228,32236,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Do you support tax cuts at the federal level over the next four years?,-0.20142244804815954,0.20142244804815954
32257,32259,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.20137506420639176,0.20137506420639176
32241,32243,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",-0.20128815420798984,0.20128815420798984
32249,32252,Should the construction of new nuclear power plants in Switzerland be allowed again?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.20115248364692212,0.20115248364692212
32236,32284,Do you support tax cuts at the federal level over the next four years?,"Should the federal government spend more or less in the area of ""Public transport""?",-0.20104856259797918,0.20104856259797918
32216,32237,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should married couples be taxed separately (individual taxation)? [BePart question],0.2010193019537707,0.2010193019537707
32235,32249,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should the construction of new nuclear power plants in Switzerland be allowed again?,-0.20093683614855976,0.20093683614855976
32222,32270,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.2009244701073739,0.2009244701073739
32236,32286,Do you support tax cuts at the federal level over the next four years?,"Should the federal government spend more or less in the area of ""Public security""?",0.2009145139987159,0.2009145139987159
32259,32284,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Public transport""?",0.2007472051370194,0.2007472051370194
