Qu1,Qu2,ID1,ID2,Distance,Type
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32228,32264,0.5743843929614432,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32229,32235,0.5743992320730341,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32219,32235,0.574431710748737,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","Should the federal government spend more or less in the area of ""Social services""?",32241,32281,0.5744322295625207,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32252,32270,0.5745374353162489,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should married couples be taxed separately (individual taxation)? [BePart question],32227,32237,0.5745670015126999,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32237,32257,0.5746523718497951,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,32215,32242,0.5746876365740283,Real-Symmetric
Are you in favour of lowering the voting age to 16?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32262,32275,0.5747077572412046,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Are you in favour of lowering the voting age to 16?,32243,32262,0.5747105574844029,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32217,32246,0.5747431222737268,Real-Symmetric
Should cannabis use be legalized? [BePart question],"Should a third official gender be introduced alongside ""female"" and ""male""?",32232,32234,0.5747458186385356,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32267,32272,0.5747955954088939,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32225,32254,0.5748132236480721,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32252,32274,0.5748417387727817,Real-Symmetric
"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32240,32276,0.5748423609051896,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should automatic facial recognition be banned in public spaces?,32223,32267,0.5748614393054465,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should the federal government spend more or less in the area of ""Development assistance""?",32224,32288,0.5749384722754826,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",32252,32275,0.5749998424363957,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32219,32261,0.5750338420031056,Real-Symmetric
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32255,32263,0.5750606878015974,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32217,32280,0.5750905380287845,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Should the state guarantee a comprehensive public service offering also in rural regions?,32215,32250,0.5751084681495562,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32223,32252,0.5751274340851051,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32217,32268,0.5751643277745908,Real-Symmetric
Should cannabis use be legalized? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32232,32261,0.5752379008201546,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32235,32241,0.5752598672855276,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Education and research""?",32222,32282,0.5752748910358835,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Are you in favor of closer relations with the European Union (EU)?,32242,32269,0.5752790354496935,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Should cannabis use be legalized? [BePart question],32229,32232,0.5752959236272464,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32227,32254,0.5753079419056496,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32234,32263,0.5754439588846985,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32244,32259,0.575446755545387,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32229,32254,0.5754693354930691,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,32221,32224,0.5754921216980609,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32259,32271,0.5754965752599979,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32242,32255,0.5755647208164437,Real-Symmetric
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,Should married couples be taxed separately (individual taxation)? [BePart question],32231,32237,0.5755710378529946,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",32241,32247,0.5756070747028194,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,32246,32263,0.5756684771260631,Real-Symmetric
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32233,32243,0.5756874246122008,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32228,32268,0.5757834984413253,Real-Symmetric
"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32260,32273,0.5757858793779084,Real-Symmetric
Do you support tax cuts at the federal level over the next four years?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32236,32276,0.5758027526898322,Real-Symmetric
"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".","Should the federal government spend more or less in the area of ""Education and research""?",32276,32282,0.5759008772451055,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32225,32235,0.5759057416351143,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32248,32270,0.5759175401976396,Real-Symmetric
Are you in favour of lowering the voting age to 16?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32262,32272,0.5759214729981013,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32218,32270,0.576007987814724,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Are you in favor of stricter controls on equal pay for women and men?,32242,32244,0.5760191634222239,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32254,32271,0.5760952138817493,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32218,32223,0.5762680749271972,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",32248,32278,0.5762864855554378,Real-Symmetric
"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32257,32270,0.5763275453436089,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,32224,32235,0.5764376786914273,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32225,32256,0.576448328969722,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32227,32257,0.5764541193297171,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,32229,32239,0.5764923756038179,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32216,32268,0.5765172925143836,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32219,32246,0.576546033505227,Real-Symmetric
"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""","Should the federal government spend more or less in the area of ""Public security""?",32280,32286,0.5765787013809203,Real-Symmetric
Should cannabis use be legalized? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32232,32246,0.5765824229202033,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,Should automatic facial recognition be banned in public spaces?,32254,32267,0.5766073359395577,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32216,32255,0.5766088865068394,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","Should the federal government spend more or less in the area of ""Public transport""?",32227,32284,0.5767030498111121,Real-Symmetric
Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32246,32248,0.5767439765962884,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32254,32277,0.5767595817520696,Real-Symmetric
"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32240,32259,0.576792650885462,Real-Symmetric
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should the Swiss Armed Forces expand their cooperation with NATO?,32230,32265,0.5768018479012083,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32214,32243,0.5768048446499435,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should married couples be taxed separately (individual taxation)? [BePart question],32217,32237,0.5768733522798724,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32239,32240,0.5769430915099552,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""Public security""?",32250,32286,0.5769706749232361,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Do you support tax cuts at the federal level over the next four years?,32235,32236,0.5770439143667196,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32221,32268,0.5771443065101738,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32244,32273,0.5772141162660921,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32220,32264,0.577232186942583,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?","A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32243,32261,0.5772404476348493,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",Should automatic facial recognition be banned in public spaces?,32241,32267,0.5772532514742429,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should the construction of new nuclear power plants in Switzerland be allowed again?,32235,32249,0.5772832980788936,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,32224,32229,0.5772983724185606,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,32223,32229,0.5773338884845792,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32218,32231,0.577499463630196,Real-Symmetric
Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32242,32268,0.5775003925338666,Real-Symmetric
Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should automatic facial recognition be banned in public spaces?,32233,32267,0.5775159772504066,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Are you in favor of stricter controls on equal pay for women and men?,32239,32244,0.5775374442507765,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32259,32270,0.5775445653390722,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,Should direct payments only be granted to farmers with proof of ecological performance?,32250,32253,0.5775508607208203,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",32229,32257,0.5775618000734231,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32221,32228,0.5775760415616378,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32251,32255,0.5775827493873337,Real-Symmetric
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,Do you support tax cuts at the federal level over the next four years?,32231,32236,0.577583471763916,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,"Should the federal government spend more or less in the area of ""Public security""?",32267,32286,0.577584503728895,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""National defence""?",32259,32287,0.5776519902355743,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?","Should the federal government spend more or less in the area of ""Public security""?",32241,32286,0.5776585939961868,Real-Symmetric
"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32260,32271,0.5776707694819069,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32227,32243,0.5777076039227699,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32218,32273,0.5778078807524447,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32228,32240,0.5778788480735753,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32267,32268,0.5779175257200839,Real-Symmetric
"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32260,32280,0.5779703294207011,Real-Symmetric
"Are you in favor of expanding the army's target number of soldiers to at least 120,000?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32264,32280,0.5779967294620263,Real-Symmetric
Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,32248,32258,0.5780178692507324,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",32227,32277,0.5780693233589226,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32222,32260,0.5781295363789505,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""Public transport""?",32250,32284,0.5781477846346821,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Should a third official gender be introduced alongside ""female"" and ""male""?",32228,32234,0.5781512898833967,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Are you in favour of lowering the voting age to 16?,32223,32262,0.5782175763214196,Real-Symmetric
Are you in favour of lowering the voting age to 16?,"Should the federal government spend more or less in the area of ""Social services""?",32262,32281,0.5782492220651133,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32221,32223,0.5782737540558294,Real-Symmetric
Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32254,32261,0.5784285495916734,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32219,32273,0.5785101561252415,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should married couples be taxed separately (individual taxation)? [BePart question],32223,32237,0.5785105682502347,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32221,32272,0.5785307620152634,Real-Symmetric
Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32230,32273,0.578540240478223,Real-Symmetric
Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32223,32271,0.5785701172257083,Real-Symmetric
Do you support tax cuts at the federal level over the next four years?,Should married couples be taxed separately (individual taxation)? [BePart question],32236,32237,0.5785772256039369,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32224,32240,0.5786307931817276,Real-Symmetric
Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32259,32285,0.5786460384319319,Real-Symmetric
"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32261,32268,0.5786913597768426,Real-Symmetric
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32255,32264,0.5787170059653244,Real-Symmetric
"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32261,32271,0.5787796232086234,Real-Symmetric
Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],32235,32255,0.5787797261919302,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?","Should the federal government spend more or less in the area of ""Development assistance""?",32228,32288,0.5787958943438223,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?",Are you in favour of lowering the voting age to 16?,32234,32262,0.5788285382166749,Real-Symmetric
Should cannabis use be legalized? [BePart question],Are you in favor of stricter controls on equal pay for women and men?,32232,32244,0.5789132801200478,Real-Symmetric
"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""","Should the federal government spend more or less in the area of ""Development assistance""?",32280,32288,0.5789380928373385,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Should the construction of new nuclear power plants in Switzerland be allowed again?,32244,32249,0.578942828753802,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32222,32276,0.5790671841740226,Real-Symmetric
Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the construction of new nuclear power plants in Switzerland be allowed again?,32218,32249,0.5790983717832103,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32243,32268,0.5791301752390705,Real-Symmetric
"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32240,32271,0.5791495240599547,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32222,32256,0.5791559049123338,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should direct payments only be granted to farmers with proof of ecological performance?,32222,32253,0.5791727829571333,Real-Symmetric
"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",32217,32243,0.579186058634583,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Should direct payments only be granted to farmers with proof of ecological performance?,32251,32253,0.5792008776360391,Real-Symmetric
"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",32225,32276,0.5793394786887761,Real-Symmetric
"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32241,32270,0.5793639645147909,Real-Symmetric
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32252,32272,0.5793740466129561,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you support tax cuts at the federal level over the next four years?,32224,32236,0.5794403989026241,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,32216,32233,0.5794517140386097,Real-Symmetric
"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32227,32231,0.5794900809912842,Real-Symmetric
"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32222,32252,0.5795355420276367,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32228,32246,0.5795727721659153,Real-Symmetric
"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32247,32272,0.5796858877483476,Real-Symmetric
Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",32255,32287,0.5796986375751578,Real-Symmetric
